source,song_id,n_bars,beats_per_bar,bpm,key,mode,transpose_offset,n_melody_notes,chord_consonance,melody_chord_coverage,irregular_bars,unparsed_chords,included,reason
nottingham,reelsd-g50,33,4,,G,maj,5.0,214,,,,0,True,
nottingham,reelsd-g51,33,4,,A,maj,3.0,154,,,,0,True,
nottingham,reelsd-g52,32,4,,C,maj,0.0,114,,,,0,True,
nottingham,reelsd-g54,33,4,,D,maj,-2.0,200,,,,0,True,
nottingham,reelsd-g55,33,4,,D,maj,-2.0,224,,,,0,True,
nottingham,reelsd-g56,32,4,,D,maj,-2.0,128,,,,0,True,
nottingham,reelsd-g57,33,4,,G,maj,5.0,87,,,,0,True,
nottingham,reelsd-g58,17,4,,D,maj,-2.0,72,,,,0,True,
nottingham,reelsd-g59,49,4,,G,maj,5.0,287,,,,0,True,
nottingham,reelsd-g6,33,4,,A,maj,3.0,168,,,,0,True,
nottingham,reelsd-g60,33,4,,D,maj,-2.0,120,,,,0,True,
nottingham,reelsd-g61,33,4,,D,maj,-2.0,199,,,,0,True,
nottingham,reelsd-g62,33,4,,G,maj,5.0,103,,,,0,True,
nottingham,reelsd-g63,32,4,,G,maj,5.0,95,,,,0,True,
nottingham,reelsd-g64,32,2,,C,maj,0.0,89,,,,0,True,
nottingham,reelsd-g65,33,4,,Am,min,0.0,226,,,,0,True,
nottingham,reelsd-g66,33,4,,D,maj,-2.0,156,,,,0,True,
nottingham,reelsd-g67,33,4,,G,maj,5.0,154,,,,0,True,
nottingham,reelsd-g68,32,4,,Am,min,0.0,240,,,,0,True,
nottingham,reelsd-g69,33,4,,A,maj,3.0,168,,,,0,True,
nottingham,reelsd-g7,48,4,,A,maj,3.0,328,,,,0,True,
nottingham,reelsd-g70,33,4,,G,maj,5.0,214,,,,0,True,
nottingham,reelsd-g71,33,4,,D,maj,-2.0,246,,,,0,True,
nottingham,reelsd-g72,33,4,,D,maj,-2.0,138,,,,0,True,
nottingham,reelsd-g73,33,4,,G,maj,5.0,140,,,,0,True,
nottingham,reelsd-g74,33,4,,G,maj,5.0,126,,,,0,True,
nottingham,reelsd-g75,32,4,,G,maj,5.0,162,,,,0,True,
nottingham,reelsd-g76,49,4,,G,maj,5.0,318,,,,0,True,
nottingham,reelsd-g77,49,4,,G,maj,5.0,322,,,,0,True,
nottingham,reelsd-g78,33,4,,D,maj,-2.0,142,,,,0,True,
nottingham,reelsd-g79,33,4,,D,maj,-2.0,186,,,,0,True,
nottingham,reelsd-g8,32,4,,D,maj,-2.0,242,,,,0,True,
nottingham,reelsd-g80,33,4,,G,maj,5.0,247,,,,0,True,
nottingham,reelsd-g81,32,4,,D,maj,-2.0,102,,,,0,True,
nottingham,reelsd-g82,33,4,,Em,min,5.0,186,,,,0,True,
nottingham,reelsd-g83,48,4,,Gm,min,2.0,230,,,,0,True,
nottingham,reelsd-g84,49,4,,D,maj,-2.0,198,,,,0,True,
nottingham,reelsd-g9,33,4,,G,maj,5.0,190,,,,0,True,
nottingham,reelsh-l1,33,4,,G,maj,5.0,236,,,,0,True,
nottingham,reelsh-l10,33,4,,G,maj,5.0,143,,,,0,True,
nottingham,reelsh-l11,17,4,,Bm,min,-2.0,117,,,,0,True,
nottingham,reelsh-l12,32,4,,A,maj,3.0,100,,,,0,True,
nottingham,reelsh-l13,33,4,,G,maj,5.0,81,,,,0,True,
nottingham,reelsh-l14,16,4,,D,maj,-2.0,46,,,,0,True,
nottingham,reelsh-l15,97,4,,D,maj,-2.0,456,,,,0,True,
nottingham,reelsh-l16,33,4,,F,maj,-5.0,190,,,,0,True,
nottingham,reelsh-l17,33,4,,F,maj,-5.0,212,,,,0,True,
nottingham,reelsh-l18,33,4,,G,maj,5.0,130,,,,0,True,
nottingham,reelsh-l2,32,4,,G,maj,5.0,79,,,,0,True,
nottingham,reelsh-l20,33,4,,D,maj,-2.0,75,,,,0,True,
nottingham,reelsh-l21,33,4,,D,maj,-2.0,227,,,,0,True,
nottingham,reelsh-l22,33,4,,G,maj,5.0,164,,,,0,True,
nottingham,reelsh-l23,33,4,,A,maj,3.0,140,,,,0,True,
nottingham,reelsh-l24,33,4,,G,maj,5.0,202,,,,0,True,
nottingham,reelsh-l25,33,4,,A,maj,3.0,165,,,,0,True,
nottingham,reelsh-l26,33,4,,A,maj,3.0,124,,,,0,True,
nottingham,reelsh-l27,33,4,,G,maj,5.0,141,,,,0,True,
nottingham,reelsh-l28,49,4,,D,maj,-2.0,346,,,,0,True,
nottingham,reelsh-l29,32,4,,D,maj,-2.0,124,,,,0,True,
nottingham,reelsh-l3,33,4,,G,maj,5.0,106,,,,0,True,
nottingham,reelsh-l30,33,4,,D,maj,-2.0,194,,,,0,True,
nottingham,reelsh-l31,48,2,,G,maj,5.0,214,,,,0,True,
nottingham,reelsh-l32,33,4,,D,maj,-2.0,182,,,,0,True,
nottingham,reelsh-l33,33,4,,A,maj,3.0,149,,,,0,True,
nottingham,reelsh-l34,33,4,,D,maj,-2.0,164,,,,0,True,
nottingham,reelsh-l35,65,4,,D,maj,-2.0,322,,,,0,True,
nottingham,reelsh-l36,33,4,,G,maj,5.0,154,,,,0,True,
nottingham,reelsh-l37,32,4,,D,maj,-2.0,222,,,,0,True,
nottingham,reelsh-l38,16,4,,D,maj,-2.0,112,,,,0,True,
nottingham,reelsh-l39,33,4,,G,maj,5.0,122,,,,0,True,
nottingham,reelsh-l4,33,4,,C,maj,0.0,103,,,,0,True,
nottingham,reelsh-l40,49,4,,A,maj,3.0,321,,,,0,True,
nottingham,reelsh-l41,32,4,,G,maj,5.0,160,,,,0,True,
nottingham,reelsh-l42,25,4,,Em,min,5.0,174,,,,0,True,
nottingham,reelsh-l43,33,4,,G,maj,5.0,152,,,,0,True,
nottingham,reelsh-l44,33,4,,D,maj,-2.0,184,,,,0,True,
nottingham,reelsh-l45,97,4,,D,maj,-2.0,316,,,,0,True,
nottingham,reelsh-l46,33,2,,A,maj,3.0,154,,,,0,True,
nottingham,reelsh-l47,33,4,,D,maj,-2.0,198,,,,0,True,
nottingham,reelsh-l5,97,4,,A,maj,3.0,357,,,,0,True,
nottingham,reelsh-l51,33,4,,A,maj,3.0,191,,,,0,True,
nottingham,reelsh-l52,17,4,,G,maj,5.0,111,,,,0,True,
nottingham,reelsh-l53,33,4,,G,maj,5.0,95,,,,0,True,
nottingham,reelsh-l54,29,4,,Dm,min,-5.0,140,,,,0,True,
nottingham,reelsh-l55,18,2,,D,maj,-2.0,83,,,,0,True,
nottingham,reelsh-l56,33,4,,D,maj,-2.0,148,,,,0,True,
nottingham,reelsh-l57,32,4,,D,maj,-2.0,210,,,,0,True,
nottingham,reelsh-l58,33,4,,G,maj,5.0,176,,,,0,True,
nottingham,reelsh-l59,33,4,,G,maj,5.0,256,,,,0,True,
nottingham,reelsh-l6,32,4,,G,maj,5.0,152,,,,0,True,
nottingham,reelsh-l60,49,4,,G,maj,5.0,274,,,,0,True,
nottingham,reelsh-l61,32,4,,D,maj,-2.0,220,,,,0,True,
nottingham,reelsh-l62,33,4,,Em,min,5.0,90,,,,0,True,
nottingham,reelsh-l63,35,4,,G,maj,5.0,179,,,,0,True,
nottingham,reelsh-l64,33,4,,G,maj,5.0,158,,,,0,True,
nottingham,reelsh-l65,33,4,,G,maj,5.0,158,,,,0,True,
nottingham,reelsh-l66,65,4,,C,maj,0.0,209,,,,0,True,
nottingham,reelsh-l67,33,4,,G,maj,5.0,228,,,,0,True,
nottingham,reelsh-l68,72,4,,G,maj,5.0,237,,,,0,True,
nottingham,reelsh-l69,33,4,,A,maj,3.0,236,,,,0,True,
nottingham,reelsh-l7,33,4,,D,maj,-2.0,91,,,,0,True,
nottingham,reelsh-l70,49,4,,Am,min,0.0,237,,,,0,True,
nottingham,reelsh-l71,33,4,,D,maj,-2.0,236,,,,0,True,
nottingham,reelsh-l72,49,4,,G,maj,5.0,276,,,,0,True,
nottingham,reelsh-l73,33,4,,D,maj,-2.0,218,,,,0,True,
nottingham,reelsh-l74,33,4,,G,maj,5.0,144,,,,0,True,
nottingham,reelsh-l75,65,4,,Am,min,0.0,413,,,,0,True,
nottingham,reelsh-l76,48,4,,D,maj,-2.0,212,,,,0,True,
nottingham,reelsh-l77,33,4,,Gm,min,2.0,242,,,,0,True,
nottingham,reelsh-l78,33,4,,D,maj,-2.0,188,,,,0,True,
nottingham,reelsh-l79,105,4,,D,maj,-2.0,402,,,,0,True,
nottingham,reelsh-l8,32,4,,D,maj,-2.0,136,,,,0,True,
nottingham,reelsh-l80,65,4,,A,maj,3.0,335,,,,0,True,
nottingham,reelsh-l81,33,2,,D,maj,-2.0,98,,,,0,True,
nottingham,reelsh-l82,33,4,,A,maj,3.0,149,,,,0,True,
nottingham,reelsh-l83,33,4,,Bb,maj,2.0,194,,,,0,True,
nottingham,reelsh-l84,32,4,,D,maj,-2.0,114,,,,0,True,
nottingham,reelsh-l86,33,4,,G,maj,5.0,115,,,,0,True,
nottingham,reelsh-l87,33,4,,D,maj,-2.0,148,,,,0,True,
nottingham,reelsh-l88,32,4,,A,maj,3.0,180,,,,0,True,
nottingham,reelsh-l89,129,6,,G,maj,5.0,288,,,,0,True,
nottingham,reelsh-l9,33,4,,C,maj,0.0,108,,,,0,True,
nottingham,reelsh-l90,33,4,,G,maj,5.0,137,,,,0,True,
nottingham,reelsh-l91,32,2,,G,maj,5.0,156,,,,0,True,
nottingham,reelsh-l92,33,4,,F,maj,-5.0,192,,,,0,True,
nottingham,reelsh-l93,33,4,,D,maj,-2.0,106,,,,0,True,
nottingham,reelsm-q1,33,4,,F,maj,-5.0,110,,,,0,True,
nottingham,reelsm-q10,33,4,,A,maj,3.0,240,,,,0,True,
nottingham,reelsm-q11,33,4,,A,maj,3.0,234,,,,0,True,
nottingham,reelsm-q12,33,4,,D,maj,-2.0,224,,,,0,True,
nottingham,reelsm-q13,32,2,,D,maj,-2.0,116,,,,0,True,
nottingham,reelsm-q14,33,4,,G,maj,5.0,97,,,,0,True,
nottingham,reelsm-q15,33,4,,C,maj,0.0,122,,,,0,True,
nottingham,reelsm-q16,33,4,,D,maj,-2.0,111,,,,0,True,
nottingham,reelsm-q17,64,4,,G,maj,5.0,314,,,,0,True,
nottingham,reelsm-q18,33,4,,D,maj,-2.0,238,,,,0,True,
nottingham,reelsm-q19,33,4,,D,maj,-2.0,143,,,,0,True,
nottingham,reelsm-q2,33,2,,G,maj,5.0,77,,,,0,True,
nottingham,reelsm-q20,32,4,,Em,min,5.0,123,,,,0,True,
nottingham,reelsm-q21,33,4,,G,maj,5.0,77,,,,0,True,
nottingham,reelsm-q22,33,4,,G,maj,5.0,226,,,,0,True,
nottingham,reelsm-q23,33,4,,G,maj,5.0,126,,,,0,True,
nottingham,reelsm-q24,49,4,,G,maj,5.0,309,,,,0,True,
nottingham,reelsm-q25,35,4,,D,maj,-2.0,140,,,,0,True,
nottingham,reelsm-q26,49,4,,G,maj,5.0,346,,,,0,True,
nottingham,reelsm-q27,33,4,,D,maj,-2.0,208,,,,0,True,
nottingham,reelsm-q28,32,4,,D,maj,-2.0,244,,,,0,True,
nottingham,reelsm-q29,31,4,,G,maj,5.0,98,,,,0,True,
nottingham,reelsm-q3,32,4,,A,maj,3.0,218,,,,0,True,
nottingham,reelsm-q30,33,4,,D,maj,-2.0,186,,,,0,True,
nottingham,reelsm-q31,33,4,,D,maj,-2.0,218,,,,0,True,
nottingham,reelsm-q32,33,4,,D,maj,-2.0,194,,,,0,True,
nottingham,reelsm-q33,33,4,,D,maj,-2.0,170,,,,0,True,
nottingham,reelsm-q34,41,4,,D,maj,-2.0,203,,,,0,True,
nottingham,reelsm-q35,17,4,,D,maj,-2.0,58,,,,0,True,
nottingham,reelsm-q36,33,4,,D,maj,-2.0,246,,,,0,True,
nottingham,reelsm-q37,17,4,,A,maj,3.0,121,,,,0,True,
nottingham,reelsm-q38,49,4,,D,maj,-2.0,258,,,,0,True,
nottingham,reelsm-q39,49,4,,G,maj,5.0,200,,,,0,True,
nottingham,reelsm-q4,32,4,,D,maj,-2.0,240,,,,0,True,
nottingham,reelsm-q40,32,4,,D,maj,-2.0,184,,,,0,True,
nottingham,reelsm-q41,33,4,,G,maj,5.0,223,,,,0,True,
nottingham,reelsm-q42,33,4,,G,maj,5.0,120,,,,0,True,
nottingham,reelsm-q43,33,4,,D,maj,-2.0,111,,,,0,True,
nottingham,reelsm-q44,33,4,,G,maj,5.0,218,,,,0,True,
nottingham,reelsm-q45,16,4,,G,maj,5.0,62,,,,0,True,
nottingham,reelsm-q46,49,4,,G,maj,5.0,197,,,,0,True,
nottingham,reelsm-q47,17,4,,D,maj,-2.0,54,,,,0,True,
nottingham,reelsm-q48,17,4,,D,maj,-2.0,78,,,,0,True,
nottingham,reelsm-q49,33,4,,G,maj,5.0,180,,,,0,True,
nottingham,reelsm-q5,33,4,,D,maj,-2.0,112,,,,0,True,
nottingham,reelsm-q50,33,4,,D,maj,-2.0,98,,,,0,True,
nottingham,reelsm-q51,33,4,,A,maj,3.0,118,,,,0,True,
nottingham,reelsm-q52,33,4,,A,maj,3.0,158,,,,0,True,
nottingham,reelsm-q53,17,4,,A,maj,3.0,116,,,,0,True,
nottingham,reelsm-q54,33,4,,D,maj,-2.0,166,,,,0,True,
nottingham,reelsm-q55,24,4,,G,maj,5.0,108,,,,0,True,
nottingham,reelsm-q56,121,4,,D,maj,-2.0,828,,,,0,True,
nottingham,reelsm-q57,48,4,,D,maj,-2.0,218,,,,0,True,
nottingham,reelsm-q58,33,4,,Dm,min,-5.0,91,,,,0,True,
nottingham,reelsm-q59,33,4,,D,maj,-2.0,67,,,,0,True,
nottingham,reelsm-q6,33,4,,D,maj,-2.0,111,,,,0,True,
nottingham,reelsm-q60,33,2,,D,maj,-2.0,149,,,,0,True,
nottingham,reelsm-q61,32,4,,A,maj,3.0,134,,,,0,True,
nottingham,reelsm-q62,33,4,,G,maj,5.0,149,,,,0,True,
nottingham,reelsm-q63,33,4,,D,maj,-2.0,234,,,,0,True,
nottingham,reelsm-q64,32,4,,Em,min,5.0,124,,,,0,True,
nottingham,reelsm-q65,33,4,,G,maj,5.0,142,,,,0,True,
nottingham,reelsm-q66,33,4,,D,maj,-2.0,182,,,,0,True,
nottingham,reelsm-q67,49,4,,D,maj,-2.0,177,,,,0,True,
nottingham,reelsm-q68,64,4,,D,maj,-2.0,456,,,,0,True,
nottingham,reelsm-q69,33,4,,Am,min,0.0,116,,,,0,True,
nottingham,reelsm-q7,33,4,,D,maj,-2.0,92,,,,0,True,
nottingham,reelsm-q70,33,4,,A,maj,3.0,178,,,,0,True,
nottingham,reelsm-q71,32,2,,Gm,min,2.0,170,,,,0,True,
nottingham,reelsm-q72,49,4,,D,maj,-2.0,214,,,,0,True,
nottingham,reelsm-q73,33,4,,G,maj,5.0,119,,,,0,True,
nottingham,reelsm-q74,33,2,,D,maj,-2.0,207,,,,0,True,
nottingham,reelsm-q75,49,4,,D,maj,-2.0,227,,,,0,True,
nottingham,reelsm-q76,33,4,,G,maj,5.0,198,,,,0,True,
nottingham,reelsm-q77,33,4,,D,maj,-2.0,192,,,,0,True,
nottingham,reelsm-q78,33,4,,A,maj,3.0,180,,,,0,True,
nottingham,reelsm-q79,33,4,,D,maj,-2.0,214,,,,0,True,
nottingham,reelsm-q8,32,4,,D,maj,-2.0,156,,,,0,True,
nottingham,reelsm-q80,33,4,,C,maj,0.0,120,,,,0,True,
nottingham,reelsm-q9,33,4,,F,maj,-5.0,194,,,,0,True,
nottingham,reelsr-t1,33,4,,D,maj,-2.0,207,,,,0,True,
nottingham,reelsr-t10,33,4,,G,maj,5.0,194,,,,0,True,
nottingham,reelsr-t11,32,4,,G,maj,5.0,120,,,,0,True,
nottingham,reelsr-t12,33,4,,Em,min,5.0,256,,,,0,True,
nottingham,reelsr-t13,33,4,,G,maj,5.0,156,,,,0,True,
nottingham,reelsr-t14,33,4,,D,maj,-2.0,126,,,,0,True,
nottingham,reelsr-t15,33,4,,G,maj,5.0,184,,,,0,True,
nottingham,reelsr-t16,33,4,,G,maj,5.0,76,,,,0,True,
nottingham,reelsr-t17,73,4,,C,maj,0.0,466,,,,0,True,
nottingham,reelsr-t18,33,4,,D,maj,-2.0,128,,,,0,True,
nottingham,reelsr-t19,33,4,,D,maj,-2.0,108,,,,0,True,
nottingham,reelsr-t2,49,2,,D,maj,-2.0,286,,,,0,True,
nottingham,reelsr-t20,33,4,,D,maj,-2.0,178,,,,0,True,
nottingham,reelsr-t21,33,4,,F,maj,-5.0,222,,,,0,True,
nottingham,reelsr-t22,33,4,,A,maj,3.0,230,,,,0,True,
nottingham,reelsr-t23,33,4,,D,maj,-2.0,200,,,,0,True,
nottingham,reelsr-t24,65,4,,Am,min,0.0,505,,,,0,True,
nottingham,reelsr-t25,33,4,,G,maj,5.0,132,,,,0,True,
nottingham,reelsr-t26,33,4,,Am,min,0.0,204,,,,0,True,
nottingham,reelsr-t27,33,4,,A,maj,3.0,132,,,,0,True,
nottingham,reelsr-t28,33,4,,G,maj,5.0,208,,,,0,True,
nottingham,reelsr-t29,17,4,,G,maj,5.0,36,,,,0,True,
nottingham,reelsr-t3,32,4,,G,maj,5.0,195,,,,0,True,
nottingham,reelsr-t30,33,4,,G,maj,5.0,184,,,,0,True,
nottingham,reelsr-t31,33,4,,G,maj,5.0,216,,,,0,True,
nottingham,reelsr-t32,49,4,,G,maj,5.0,340,,,,0,True,
nottingham,reelsr-t33,32,4,,G,maj,5.0,116,,,,0,True,
nottingham,reelsr-t34,33,4,,D,maj,-2.0,165,,,,0,True,
nottingham,reelsr-t35,33,4,,G,maj,5.0,186,,,,0,True,
nottingham,reelsr-t36,33,4,,A,maj,3.0,218,,,,0,True,
nottingham,reelsr-t37,33,4,,Am,min,0.0,216,,,,0,True,
nottingham,reelsr-t38,33,4,,D,maj,-2.0,250,,,,0,True,
nottingham,reelsr-t39,65,4,,G,maj,5.0,218,,,,0,True,
nottingham,reelsr-t4,32,4,,G,maj,5.0,224,,,,0,True,
nottingham,reelsr-t40,33,4,,C,maj,0.0,120,,,,0,True,
nottingham,reelsr-t41,33,4,,D,maj,-2.0,156,,,,0,True,
nottingham,reelsr-t42,33,4,,G,maj,5.0,188,,,,0,True,
nottingham,reelsr-t43,81,4,,G,maj,5.0,620,,,,0,True,
nottingham,reelsr-t44,33,4,,G,maj,5.0,180,,,,0,True,
nottingham,reelsr-t45,33,4,,D,maj,-2.0,109,,,,0,True,
nottingham,reelsr-t46,65,4,,G,maj,5.0,394,,,,0,True,
nottingham,reelsr-t47,49,4,,D,maj,-2.0,225,,,,0,True,
nottingham,reelsr-t48,50,2,,G,maj,5.0,218,,,,0,True,
nottingham,reelsr-t49,33,4,,D,maj,-2.0,216,,,,0,True,
nottingham,reelsr-t5,33,4,,D,maj,-2.0,136,,,,0,True,
nottingham,reelsr-t50,49,2,,G,maj,5.0,213,,,,0,True,
nottingham,reelsr-t51,33,4,,A,maj,3.0,244,,,,0,True,
nottingham,reelsr-t53,33,4,,D,maj,-2.0,214,,,,0,True,
nottingham,reelsr-t54,33,4,,D,maj,-2.0,228,,,,0,True,
nottingham,reelsr-t55,33,4,,D,maj,-2.0,154,,,,0,True,
nottingham,reelsr-t56,33,4,,D,maj,-2.0,194,,,,0,True,
nottingham,reelsr-t57,33,4,,A,maj,3.0,204,,,,0,True,
nottingham,reelsr-t58,24,4,,G,maj,5.0,110,,,,0,True,
nottingham,reelsr-t59,24,4,,A,maj,3.0,116,,,,0,True,
nottingham,reelsr-t6,33,4,,D,maj,-2.0,81,,,,0,True,
nottingham,reelsr-t60,33,4,,G,maj,5.0,73,,,,0,True,
nottingham,reelsr-t61,33,4,,D,maj,-2.0,246,,,,0,True,
nottingham,reelsr-t62,33,4,,D,maj,-2.0,240,,,,0,True,
nottingham,reelsr-t63,33,2,,G,maj,5.0,110,,,,0,True,
nottingham,reelsr-t64,33,4,,G,maj,5.0,248,,,,0,True,
nottingham,reelsr-t65,71,4,,D,maj,-2.0,206,,,,0,True,
nottingham,reelsr-t66,33,4,,D,maj,-2.0,212,,,,0,True,
nottingham,reelsr-t68,33,4,,D,maj,-2.0,196,,,,0,True,
nottingham,reelsr-t69,33,4,,G,maj,5.0,236,,,,0,True,
nottingham,reelsr-t7,33,4,,A,maj,3.0,212,,,,0,True,
nottingham,reelsr-t70,33,4,,G,maj,5.0,232,,,,0,True,
nottingham,reelsr-t71,97,4,,G,maj,5.0,702,,,,0,True,
nottingham,reelsr-t72,33,4,,A,maj,3.0,174,,,,0,True,
nottingham,reelsr-t73,33,4,,D,maj,-2.0,192,,,,0,True,
nottingham,reelsr-t74,33,4,,G,maj,5.0,241,,,,0,True,
nottingham,reelsr-t75,33,4,,D,maj,-2.0,240,,,,0,True,
nottingham,reelsr-t76,49,2,,G,maj,5.0,304,,,,0,True,
nottingham,reelsr-t77,32,2,,G,maj,5.0,131,,,,0,True,
nottingham,reelsr-t78,33,4,,A,maj,3.0,255,,,,0,True,
nottingham,reelsr-t79,33,2,,D,maj,-2.0,154,,,,0,True,
nottingham,reelsr-t8,225,4,,F,maj,-5.0,726,,,,0,True,
nottingham,reelsr-t80,33,4,,D,maj,-2.0,146,,,,0,True,
nottingham,reelsr-t81,33,4,,D,maj,-2.0,210,,,,0,True,
nottingham,reelsr-t82,33,4,,A,maj,3.0,242,,,,0,True,
nottingham,reelsr-t83,57,4,,G,maj,5.0,208,,,,0,True,
nottingham,reelsr-t84,33,4,,A,maj,3.0,238,,,,0,True,
nottingham,reelsr-t85,33,4,,G,maj,5.0,152,,,,0,True,
nottingham,reelsr-t86,32,2,,G,maj,5.0,134,,,,0,True,
nottingham,reelsr-t87,32,4,,D,maj,-2.0,236,,,,0,True,
nottingham,reelsr-t88,33,4,,D,maj,-2.0,114,,,,0,True,
nottingham,reelsr-t89,32,4,,G,maj,5.0,77,,,,0,True,
nottingham,reelsr-t9,33,2,,G,maj,5.0,120,,,,0,True,
nottingham,reelsr-t90,33,4,,G,maj,5.0,230,,,,0,True,
nottingham,reelsr-t91,33,4,,G,maj,5.0,182,,,,0,True,
nottingham,reelsr-t92,33,4,,Dm,min,-5.0,123,,,,0,True,
nottingham,reelsu-z1,33,4,,A,maj,3.0,148,,,,0,True,
nottingham,reelsu-z10,49,4,,G,maj,5.0,199,,,,0,True,
nottingham,reelsu-z11,49,4,,G,maj,5.0,296,,,,0,True,
nottingham,reelsu-z12,48,4,,G,maj,5.0,290,,,,0,True,
nottingham,reelsu-z13,49,4,,D,maj,-2.0,303,,,,0,True,
nottingham,reelsu-z14,33,4,,D,maj,-2.0,180,,,,0,True,
nottingham,reelsu-z15,33,4,,D,maj,-2.0,158,,,,0,True,
nottingham,reelsu-z16,32,4,,D,maj,-2.0,95,,,,0,True,
nottingham,reelsu-z17,33,4,,D,maj,-2.0,230,,,,0,True,
nottingham,reelsu-z18,33,4,,D,maj,-2.0,180,,,,0,True,
nottingham,reelsu-z19,33,4,,G,maj,5.0,160,,,,0,True,
nottingham,reelsu-z2,33,4,,D,maj,-2.0,146,,,,0,True,
nottingham,reelsu-z20,33,4,,G,maj,5.0,174,,,,0,True,
nottingham,reelsu-z21,33,4,,G,maj,5.0,186,,,,0,True,
nottingham,reelsu-z22,34,4,,D,maj,-2.0,237,,,,0,True,
nottingham,reelsu-z23,33,4,,D,maj,-2.0,208,,,,0,True,
nottingham,reelsu-z24,79,4,,C,maj,0.0,357,,,,0,True,
nottingham,reelsu-z25,33,4,,D,maj,-2.0,130,,,,0,True,
nottingham,reelsu-z26,33,4,,G,maj,5.0,150,,,,0,True,
nottingham,reelsu-z27,33,4,,G,maj,5.0,114,,,,0,True,
nottingham,reelsu-z28,128,4,,A,maj,3.0,792,,,,0,True,
nottingham,reelsu-z29,39,4,,D,maj,-2.0,202,,,,0,True,
nottingham,reelsu-z3,32,4,,G,maj,5.0,180,,,,0,True,
nottingham,reelsu-z30,48,4,,Em,min,5.0,185,,,,0,True,
nottingham,reelsu-z31,49,4,,D,maj,-2.0,158,,,,0,True,
nottingham,reelsu-z32,33,4,,G,maj,5.0,111,,,,0,True,
nottingham,reelsu-z33,49,4,,A,maj,3.0,259,,,,0,True,
nottingham,reelsu-z34,33,4,,D,maj,-2.0,206,,,,0,True,
nottingham,reelsu-z4,33,4,,G,maj,5.0,172,,,,0,True,
nottingham,reelsu-z5,49,2,,D,maj,-2.0,244,,,,0,True,
nottingham,reelsu-z6,33,4,,D,maj,-2.0,172,,,,0,True,
nottingham,reelsu-z7,32,4,,G,maj,5.0,236,,,,0,True,
nottingham,reelsu-z8,57,4,,G,maj,5.0,288,,,,0,True,
nottingham,reelsu-z9,33,4,,G,maj,5.0,164,,,,0,True,
nottingham,slip1,17,9,,G,maj,5.0,136,,,,0,True,
nottingham,slip10,25,9,,D,maj,-2.0,161,,,,0,True,
nottingham,slip11,8,9,,G,maj,5.0,51,,,,0,True,
nottingham,slip2,13,9,,Em,min,5.0,92,,,,0,True,
nottingham,slip3,24,9,,D,maj,-2.0,188,,,,0,True,
nottingham,slip4,16,9,,A,maj,3.0,120,,,,0,True,
nottingham,slip5,49,9,,Em,min,5.0,415,,,,0,True,
nottingham,slip6,32,9,,G,maj,5.0,210,,,,0,True,
nottingham,slip7,49,9,,Bb,maj,2.0,336,,,,0,True,
nottingham,slip8,17,9,,Am,min,0.0,113,,,,0,True,
nottingham,slip9,17,9,,G,maj,5.0,130,,,,0,True,
nottingham,waltzes1,65,3,,G,maj,5.0,186,,,,0,True,
nottingham,waltzes10,33,3,,G,maj,5.0,90,,,,0,True,
nottingham,waltzes11,65,3,,D,maj,-2.0,122,,,,0,True,
nottingham,waltzes12,33,3,,G,maj,5.0,101,,,,0,True,
nottingham,waltzes13,65,3,,G,maj,5.0,169,,,,0,True,
nottingham,waltzes14,33,3,,G,maj,5.0,91,,,,0,True,
nottingham,waltzes15,49,3,,Dm,min,-5.0,192,,,,0,True,
nottingham,waltzes16,65,3,,G,maj,5.0,148,,,,0,True,
nottingham,waltzes17,32,3,,D,maj,-2.0,85,,,,0,True,
nottingham,waltzes18,65,3,,D,maj,-2.0,210,,,,0,True,
nottingham,waltzes19,129,3,,Bb,maj,2.0,346,,,,0,True,
nottingham,waltzes2,33,3,,G,maj,5.0,141,,,,0,True,
nottingham,waltzes20,65,3,,Am,min,0.0,206,,,,0,True,
nottingham,waltzes21,33,3,,G,maj,5.0,61,,,,0,True,
nottingham,waltzes22,33,3,,D,maj,-2.0,98,,,,0,True,
nottingham,waltzes23,16,3,,D,maj,-2.0,50,,,,0,True,
nottingham,waltzes24,33,3,,D,maj,-2.0,139,,,,0,True,
nottingham,waltzes25,33,3,,D,maj,-2.0,81,,,,0,True,
nottingham,waltzes26,33,3,,G,maj,5.0,97,,,,0,True,
nottingham,waltzes27,33,3,,D,maj,-2.0,100,,,,0,True,
nottingham,waltzes28,49,3,,G,maj,5.0,156,,,,0,True,
nottingham,waltzes29,49,3,,G,maj,5.0,108,,,,0,True,
nottingham,waltzes3,33,3,,D,maj,-2.0,88,,,,0,True,
nottingham,waltzes30,65,3,,G,maj,5.0,229,,,,0,True,
nottingham,waltzes31,33,3,,A,maj,3.0,94,,,,0,True,
nottingham,waltzes32,33,3,,D,maj,-2.0,63,,,,0,True,
nottingham,waltzes33,41,3,,G,maj,5.0,108,,,,0,True,
nottingham,waltzes34,33,3,,D,maj,-2.0,70,,,,0,True,
nottingham,waltzes35,64,3,,G,maj,5.0,179,,,,0,True,
nottingham,waltzes36,33,3,,D,maj,-2.0,78,,,,0,True,
nottingham,waltzes37,33,3,,C,maj,0.0,76,,,,0,True,
nottingham,waltzes38,65,3,,G,maj,5.0,180,,,,0,True,
nottingham,waltzes39,33,3,,D,maj,-2.0,83,,,,0,True,
